broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.943022, 37.3926593]",386112155174240,경기도 안양시 동안구 비산동 580-6,스타벅스 안양비산DT점,575,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 비산DT점
"{'name': None, 'menu': None}","['한식', '생선회']","[126.8469611, 36.9621099]",299042662,경기도 평택시 포승읍 만호리 266-5,호성식당,114,,평택 호성식당
"{'name': None, 'menu': None}","['음식점', '한식']","[126.857947, 37.62432]",372667076467403,경기도 고양시 덕양구 도내동 797,방아골,29,,방아골
"{'name': '2TV생생정보', 'menu': '만두전골'}","['한식', '칼국수,만두']","[127.0471613, 37.7197424]",1952513828312197,경기도 의정부시 호원동 435-1,일미만두호원본점,118,http://blogfiles.naver.net/MjAxNzEwMTFfMjYx/MDAxNTA3NzAwMjI4MTk5.R5BY80J-oMrDXh4HQL9tGKQls4GZoZti1ERgKQ6lImgg.uTN1KweWuVxhDFKBNkDbJEAFN0O0p7nIk49dEhmrueog.JPEG.chaohkyung/20171009_153216.jpg#900x675,일미만두
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[127.3509179, 37.6317843]",25527482,경기도 남양주시 화도읍 금남리 618-2,금남멧돼지,972,http://ldb.phinf.naver.net/20190106_176/1546742783213gNmLS_JPEG/9T1ffJAgcDNsPo5pKvoi7D8S.jpeg.jpg,금남 멧돼지
"{'name': None, 'menu': None}","['술집', '전통,민속주점']","[126.9942264, 37.2960561]",1184834881537644,경기도 수원시 장안구 정자동 876-3,휘영청,73,,휘영청
"{'name': None, 'menu': None}","['한식', '소고기구이']","[127.0808625, 37.2252346]",2143649755716571,경기도 용인시 기흥구 농서동 151-6,관악장,1,http://blogfiles.naver.net/20150216_40/divejazzhope_1424092540265ONjVu_JPEG/20150213_190059.jpg#762x438,관악장
"{'name': None, 'menu': None}","['음식점', '아시아음식']","[127.0504736, 37.2906814]",649856135409769,경기도 수원시 영통구 이의동 1332,생어거스틴 광교아브뉴프랑점,103,http://ldb.phinf.naver.net/20150901_149/1441086152747D0Usy_JPEG/166379574779462_0.jpeg,생어거스틴 (Saint AUGUSTIN)
"{'name': None, 'menu': None}","['일식', '돈가스']","[127.4200431, 37.3931767]",1682968885303140,경기도 여주시 산북면 상품리 514-1,배꼽시계,170,http://ldb.phinf.naver.net/20160429_151/1461890216331Hk65h_JPEG/176375563923028_0.jpeg,여주 배꼽시계
"{'name': '생생정보통', 'menu': '설렁탕'}","['한식', '곰탕,설렁탕']","[126.7654364, 37.4835666]",72747020,경기도 부천시 송내동 389,한촌설렁탕 부천본점,215,http://ldb.phinf.naver.net/20190512_20/1557644042692azKPD_JPEG/XZtwZd2urbEuWHJYIWjO3mKb.jpg,한촌갈비
